household_id,month,days_in_billing_period,household_size,area_type,has_air_conditioning,num_appliances_in_household,monthly_budget_usd,electricity_rate_per_kwh,appliance_name,num_units,power_rating_watts,is_battery_powered,charge_hours_per_cycle,charges_per_month,max_usage_hours_per_day,avg_hours_used_per_day,total_monthly_hours,kwh_per_hour,monthly_kwh_consumption,appliance_monthly_cost_usd,appliance_priority,household_total_kwh,household_total_cost_usd,budget_remaining_usd,budget_exceeded,cost_share_pct,optimal_hours_per_day,optimal_monthly_cost_usd,whatif_add_appliance_new_total_cost,whatif_increase_usage_10pct_new_cost,whatif_budget_increase_20pct
54,10,30,1,rural,1,8,103.99,0.0978,Laptop,1,65,1,2.0,20.0,1.33,1.33,40.0,0.065,2.6,0.2543,2,271.13,26.5165,77.4735,0,0.96,1.33,0.2536,39.7195,29.1682,124.79
54,10,30,1,rural,1,8,103.99,0.0978,Television,1,150,0,,,3.2,2.8,84.0,0.15,12.6,1.2323,3,271.13,26.5165,77.4735,0,4.65,2.8,1.2323,39.7195,29.1682,124.79
54,10,30,1,rural,1,8,103.99,0.0978,Desktop Computer,1,200,0,,,4.3,3.8,114.0,0.2,22.8,2.2298,3,271.13,26.5165,77.4735,0,8.41,3.8,2.2298,39.7195,29.1682,124.79
55,5,30,3,rural,0,7,226.02,0.1082,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,11.6856,1,403.28,43.6349,182.3851,0,26.78,24.0,11.6856,58.2419,47.9984,271.22
55,5,30,3,rural,0,7,226.02,0.1082,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.0487,2,403.28,43.6349,182.3851,0,0.11,1.5,0.0487,58.2419,47.9984,271.22
55,5,30,3,rural,0,7,226.02,0.1082,LED Lighting,3,180,0,,,6.9,5.2,468.0,0.18,28.08,3.0383,1,403.28,43.6349,182.3851,0,6.96,5.2,3.0383,58.2419,47.9984,271.22
55,5,30,3,rural,0,7,226.02,0.1082,Laptop,1,65,1,2.0,20.0,1.33,1.33,40.0,0.065,2.6,0.2813,2,403.28,43.6349,182.3851,0,0.64,1.33,0.2806,58.2419,47.9984,271.22
55,5,30,3,rural,0,7,226.02,0.1082,Microwave,1,1000,0,,,7.5,6.0,180.0,1.0,180.0,19.476,2,403.28,43.6349,182.3851,0,44.63,6.0,19.476,58.2419,47.9984,271.22
55,5,30,3,rural,0,7,226.02,0.1082,Space Heater,1,1500,0,,,4.6,1.8,54.0,1.5,81.0,8.7642,2,403.28,43.6349,182.3851,0,20.09,1.8,8.7642,58.2419,47.9984,271.22
55,5,30,3,rural,0,7,226.02,0.1082,Gaming Console,1,150,0,,,1.6,0.7,21.0,0.15,3.15,0.3408,3,403.28,43.6349,182.3851,0,0.78,0.7,0.3408,58.2419,47.9984,271.22
56,7,28,4,urban,1,13,381.24,0.1535,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,15.4728,1,1077.074,165.3309,215.9091,0,9.36,24.0,15.4728,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0691,2,1077.074,165.3309,215.9091,0,0.04,1.61,0.0692,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,LED Lighting,2,120,0,,,5.3,3.9,218.4,0.12,13.104,2.0115,1,1077.074,165.3309,215.9091,0,1.22,3.9,2.0115,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,Electric Oven,1,2400,0,,,1.7,1.4,39.2,2.4,94.08,14.4413,2,1077.074,165.3309,215.9091,0,8.73,1.4,14.4413,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,Air Conditioner,1,1500,0,,,6.7,3.8,106.4,1.5,159.6,24.4986,2,1077.074,165.3309,215.9091,0,14.82,3.8,24.4986,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,Laptop,1,65,1,2.0,20.0,1.43,1.43,40.0,0.065,2.6,0.3991,2,1077.074,165.3309,215.9091,0,0.24,1.43,0.3995,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,Gaming Console,1,150,0,,,1.3,1.2,33.6,0.15,5.04,0.7736,3,1077.074,165.3309,215.9091,0,0.47,1.2,0.7736,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,Coffee Maker,1,800,0,,,4.3,3.8,106.4,0.8,85.12,13.0659,3,1077.074,165.3309,215.9091,0,7.9,3.8,13.0659,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,Water Heater,1,4000,0,,,6.3,4.0,112.0,4.0,448.0,68.768,1,1077.074,165.3309,215.9091,0,41.59,4.0,68.768,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,Television,1,150,0,,,5.3,5.0,140.0,0.15,21.0,3.2235,3,1077.074,165.3309,215.9091,0,1.95,5.0,3.2235,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,Electric Stove,1,2000,0,,,1.1,0.5,14.0,2.0,28.0,4.298,1,1077.074,165.3309,215.9091,0,2.6,0.5,4.298,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,Vacuum Cleaner,1,1400,0,,,2.0,1.9,53.2,1.4,74.48,11.4327,3,1077.074,165.3309,215.9091,0,6.92,1.9,11.4327,184.6719,181.864,457.49
56,7,28,4,urban,1,13,381.24,0.1535,Washing Machine,1,500,0,,,5.3,3.2,89.6,0.5,44.8,6.8768,2,1077.074,165.3309,215.9091,0,4.16,3.2,6.8768,184.6719,181.864,457.49
57,2,28,3,urban,0,12,133.45,0.1443,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,14.5454,1,1040.196,150.1002,-16.6502,1,9.69,21.34,12.9333,168.282,165.1102,160.14
57,2,28,3,urban,0,12,133.45,0.1443,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0649,2,1040.196,150.1002,-16.6502,1,0.04,1.61,0.0651,168.282,165.1102,160.14
57,2,28,3,urban,0,12,133.45,0.1443,LED Lighting,2,120,0,,,6.6,5.6,313.6,0.12,18.816,2.7151,1,1040.196,150.1002,-16.6502,1,1.81,4.98,2.4145,168.282,165.1102,160.14
57,2,28,3,urban,0,12,133.45,0.1443,Dishwasher,1,1200,0,,,2.7,1.6,44.8,1.2,53.76,7.7576,3,1040.196,150.1002,-16.6502,1,5.17,1.6,7.7576,168.282,165.1102,160.14
57,2,28,3,urban,0,12,133.45,0.1443,Electric Stove,1,2000,0,,,5.7,2.1,58.8,2.0,117.6,16.9697,1,1040.196,150.1002,-16.6502,1,11.31,1.87,15.1111,168.282,165.1102,160.14
57,2,28,3,urban,0,12,133.45,0.1443,Space Heater,1,1500,0,,,7.8,2.7,75.6,1.5,113.4,16.3636,2,1040.196,150.1002,-16.6502,1,10.9,2.7,16.3636,168.282,165.1102,160.14
57,2,28,3,urban,0,12,133.45,0.1443,Ceiling Fan,3,225,0,,,4.8,4.1,344.4,0.225,25.83,3.7273,2,1040.196,150.1002,-16.6502,1,2.48,4.1,3.7273,168.282,165.1102,160.14
57,2,28,3,urban,0,12,133.45,0.1443,Clothes Dryer,1,5000,0,,,4.6,1.4,39.2,5.0,196.0,28.2828,3,1040.196,150.1002,-16.6502,1,18.84,1.4,28.2828,168.282,165.1102,160.14
57,2,28,3,urban,0,12,133.45,0.1443,Water Heater,1,4000,0,,,7.1,2.3,64.4,4.0,257.6,37.1717,1,1040.196,150.1002,-16.6502,1,24.76,2.04,32.9697,168.282,165.1102,160.14
57,2,28,3,urban,0,12,133.45,0.1443,Electric Oven,1,2400,0,,,3.7,2.1,58.8,2.4,141.12,20.3636,2,1040.196,150.1002,-16.6502,1,13.57,2.1,20.3636,168.282,165.1102,160.14
57,2,28,3,urban,0,12,133.45,0.1443,Gaming Console,1,150,0,,,6.2,3.4,95.2,0.15,14.28,2.0606,3,1040.196,150.1002,-16.6502,1,1.37,3.4,2.0606,168.282,165.1102,160.14
57,2,28,3,urban,0,12,133.45,0.1443,Tablet Charger,1,12,1,3.0,15.0,1.61,1.61,45.0,0.012,0.54,0.0779,3,1040.196,150.1002,-16.6502,1,0.05,1.61,0.0781,168.282,165.1102,160.14
58,12,31,1,rural,1,11,269.89,0.1253,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,13.9835,1,827.778,103.7206,166.1694,0,13.48,24.0,13.9835,121.2,114.0927,323.87
58,12,31,1,rural,1,11,269.89,0.1253,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0564,2,827.778,103.7206,166.1694,0,0.05,1.45,0.0563,121.2,114.0927,323.87
58,12,31,1,rural,1,11,269.89,0.1253,LED Lighting,3,180,0,,,6.9,4.6,427.8,0.18,25.668,3.2162,1,827.778,103.7206,166.1694,0,3.1,4.6,3.2162,121.2,114.0927,323.87
58,12,31,1,rural,1,11,269.89,0.1253,Microwave,1,1000,0,,,1.9,1.5,46.5,1.0,46.5,5.8264,2,827.778,103.7206,166.1694,0,5.62,1.5,5.8264,121.2,114.0927,323.87
58,12,31,1,rural,1,11,269.89,0.1253,Washing Machine,1,500,0,,,7.6,2.5,77.5,0.5,38.75,4.8554,2,827.778,103.7206,166.1694,0,4.68,2.5,4.8554,121.2,114.0927,323.87
58,12,31,1,rural,1,11,269.89,0.1253,Television,1,150,0,,,2.4,2.0,62.0,0.15,9.3,1.1653,3,827.778,103.7206,166.1694,0,1.12,2.0,1.1653,121.2,114.0927,323.87
58,12,31,1,rural,1,11,269.89,0.1253,Water Heater,1,4000,0,,,7.2,3.8,117.8,4.0,471.2,59.0414,1,827.778,103.7206,166.1694,0,56.92,3.8,59.0414,121.2,114.0927,323.87
58,12,31,1,rural,1,11,269.89,0.1253,Coffee Maker,1,800,0,,,3.2,1.9,58.9,0.8,47.12,5.9041,3,827.778,103.7206,166.1694,0,5.69,1.9,5.9041,121.2,114.0927,323.87
58,12,31,1,rural,1,11,269.89,0.1253,Desktop Computer,1,200,0,,,6.7,4.2,130.2,0.2,26.04,3.2628,3,827.778,103.7206,166.1694,0,3.15,4.2,3.2628,121.2,114.0927,323.87
58,12,31,1,rural,1,11,269.89,0.1253,Dishwasher,1,1200,0,,,1.3,1.0,31.0,1.2,37.2,4.6612,3,827.778,103.7206,166.1694,0,4.49,1.0,4.6612,121.2,114.0927,323.87
58,12,31,1,rural,1,11,269.89,0.1253,Ceiling Fan,2,150,0,,,3.5,3.0,186.0,0.15,13.95,1.7479,2,827.778,103.7206,166.1694,0,1.69,3.0,1.7479,121.2,114.0927,323.87
59,5,28,6,rural,1,12,329.77,0.1086,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,10.9469,1,1003.348,108.9637,220.8063,0,10.05,24.0,10.9469,122.6473,119.8601,395.72
59,5,28,6,rural,1,12,329.77,0.1086,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0489,2,1003.348,108.9637,220.8063,0,0.04,1.61,0.049,122.6473,119.8601,395.72
59,5,28,6,rural,1,12,329.77,0.1086,LED Lighting,2,120,0,,,8.8,7.8,436.8,0.12,26.208,2.8462,1,1003.348,108.9637,220.8063,0,2.61,7.8,2.8462,122.6473,119.8601,395.72
59,5,28,6,rural,1,12,329.77,0.1086,Coffee Maker,1,800,0,,,1.6,1.2,33.6,0.8,26.88,2.9192,3,1003.348,108.9637,220.8063,0,2.68,1.2,2.9192,122.6473,119.8601,395.72
59,5,28,6,rural,1,12,329.77,0.1086,Vacuum Cleaner,1,1400,0,,,6.8,4.6,128.8,1.4,180.32,19.5828,3,1003.348,108.9637,220.8063,0,17.97,4.6,19.5828,122.6473,119.8601,395.72
59,5,28,6,rural,1,12,329.77,0.1086,Television,1,150,0,,,3.2,1.1,30.8,0.15,4.62,0.5017,3,1003.348,108.9637,220.8063,0,0.46,1.1,0.5017,122.6473,119.8601,395.72
59,5,28,6,rural,1,12,329.77,0.1086,Dishwasher,1,1200,0,,,5.6,2.9,81.2,1.2,97.44,10.582,3,1003.348,108.9637,220.8063,0,9.71,2.9,10.582,122.6473,119.8601,395.72
59,5,28,6,rural,1,12,329.77,0.1086,Ceiling Fan,3,225,0,,,6.0,2.5,210.0,0.225,15.75,1.7105,2,1003.348,108.9637,220.8063,0,1.57,2.5,1.7105,122.6473,119.8601,395.72
59,5,28,6,rural,1,12,329.77,0.1086,Electric Oven,1,2400,0,,,4.1,2.5,70.0,2.4,168.0,18.2448,2,1003.348,108.9637,220.8063,0,16.74,2.5,18.2448,122.6473,119.8601,395.72
59,5,28,6,rural,1,12,329.77,0.1086,Gaming Console,1,150,0,,,6.1,5.7,159.6,0.15,23.94,2.5999,3,1003.348,108.9637,220.8063,0,2.39,5.7,2.5999,122.6473,119.8601,395.72
59,5,28,6,rural,1,12,329.77,0.1086,Tablet Charger,1,12,1,3.0,15.0,1.61,1.61,45.0,0.012,0.54,0.0586,3,1003.348,108.9637,220.8063,0,0.05,1.61,0.0588,122.6473,119.8601,395.72
59,5,28,6,rural,1,12,329.77,0.1086,Water Heater,1,4000,0,,,5.3,3.2,89.6,4.0,358.4,38.9222,1,1003.348,108.9637,220.8063,0,35.72,3.2,38.9222,122.6473,119.8601,395.72
60,2,31,6,urban,1,8,273.13,0.1366,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,15.2446,1,1147.202,156.7079,116.4221,0,9.73,24.0,15.2446,175.7636,172.3787,327.76
60,2,31,6,urban,1,8,273.13,0.1366,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0615,2,1147.202,156.7079,116.4221,0,0.04,1.45,0.0614,175.7636,172.3787,327.76
60,2,31,6,urban,1,8,273.13,0.1366,LED Lighting,2,120,0,,,4.2,2.6,161.2,0.12,9.672,1.3212,1,1147.202,156.7079,116.4221,0,0.84,2.6,1.3212,175.7636,172.3787,327.76
60,2,31,6,urban,1,8,273.13,0.1366,Air Conditioner,1,1500,0,,,2.0,1.4,43.4,1.5,65.1,8.8927,2,1147.202,156.7079,116.4221,0,5.67,1.4,8.8927,175.7636,172.3787,327.76
60,2,31,6,urban,1,8,273.13,0.1366,Microwave,1,1000,0,,,3.7,2.6,80.6,1.0,80.6,11.01,2,1147.202,156.7079,116.4221,0,7.03,2.6,11.01,175.7636,172.3787,327.76
60,2,31,6,urban,1,8,273.13,0.1366,Space Heater,1,1500,0,,,5.2,4.0,124.0,1.5,186.0,25.4076,2,1147.202,156.7079,116.4221,0,16.21,4.0,25.4076,175.7636,172.3787,327.76
60,2,31,6,urban,1,8,273.13,0.1366,Clothes Dryer,1,5000,0,,,7.6,4.3,133.3,5.0,666.5,91.0439,3,1147.202,156.7079,116.4221,0,58.1,4.3,91.0439,175.7636,172.3787,327.76
60,2,31,6,urban,1,8,273.13,0.1366,Desktop Computer,1,200,0,,,6.3,4.4,136.4,0.2,27.28,3.7264,3,1147.202,156.7079,116.4221,0,2.38,4.4,3.7264,175.7636,172.3787,327.76
61,7,30,5,rural,1,7,277.35,0.1306,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,14.1048,1,766.41,100.0932,177.2568,0,14.09,24.0,14.1048,117.7242,110.1025,332.82
61,7,30,5,rural,1,7,277.35,0.1306,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.0588,2,766.41,100.0932,177.2568,0,0.06,1.5,0.0588,117.7242,110.1025,332.82
61,7,30,5,rural,1,7,277.35,0.1306,LED Lighting,2,120,0,,,9.5,6.1,366.0,0.12,21.96,2.868,1,766.41,100.0932,177.2568,0,2.87,6.1,2.868,117.7242,110.1025,332.82
61,7,30,5,rural,1,7,277.35,0.1306,Air Conditioner,1,1500,0,,,10.2,8.7,261.0,1.5,391.5,51.1299,2,766.41,100.0932,177.2568,0,51.08,8.7,51.1299,117.7242,110.1025,332.82
61,7,30,5,rural,1,7,277.35,0.1306,Television,1,150,0,,,2.5,1.8,54.0,0.15,8.1,1.0579,3,766.41,100.0932,177.2568,0,1.06,1.8,1.0579,117.7242,110.1025,332.82
61,7,30,5,rural,1,7,277.35,0.1306,Ceiling Fan,3,225,0,,,7.4,4.8,432.0,0.225,32.4,4.2314,2,766.41,100.0932,177.2568,0,4.23,4.8,4.2314,117.7242,110.1025,332.82
61,7,30,5,rural,1,7,277.35,0.1306,Water Heater,1,4000,0,,,1.9,1.7,51.0,4.0,204.0,26.6424,1,766.41,100.0932,177.2568,0,26.62,1.7,26.6424,117.7242,110.1025,332.82
62,12,30,4,urban,1,11,399.04,0.1491,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,16.1028,1,947.61,141.2887,257.7513,0,11.4,24.0,16.1028,161.4172,155.4176,478.85
62,12,30,4,urban,1,11,399.04,0.1491,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.0671,2,947.61,141.2887,257.7513,0,0.05,1.5,0.0671,161.4172,155.4176,478.85
62,12,30,4,urban,1,11,399.04,0.1491,LED Lighting,2,120,0,,,7.1,4.6,276.0,0.12,16.56,2.4691,1,947.61,141.2887,257.7513,0,1.75,4.6,2.4691,161.4172,155.4176,478.85
62,12,30,4,urban,1,11,399.04,0.1491,Electric Oven,1,2400,0,,,2.4,1.0,30.0,2.4,72.0,10.7352,2,947.61,141.2887,257.7513,0,7.6,1.0,10.7352,161.4172,155.4176,478.85
62,12,30,4,urban,1,11,399.04,0.1491,Dishwasher,1,1200,0,,,6.5,2.1,63.0,1.2,75.6,11.272,3,947.61,141.2887,257.7513,0,7.98,2.1,11.272,161.4172,155.4176,478.85
62,12,30,4,urban,1,11,399.04,0.1491,Water Heater,1,4000,0,,,4.9,2.7,81.0,4.0,324.0,48.3084,1,947.61,141.2887,257.7513,0,34.19,2.7,48.3084,161.4172,155.4176,478.85
62,12,30,4,urban,1,11,399.04,0.1491,Coffee Maker,1,800,0,,,6.6,4.5,135.0,0.8,108.0,16.1028,3,947.61,141.2887,257.7513,0,11.4,4.5,16.1028,161.4172,155.4176,478.85
62,12,30,4,urban,1,11,399.04,0.1491,Microwave,1,1000,0,,,5.3,1.9,57.0,1.0,57.0,8.4987,2,947.61,141.2887,257.7513,0,6.02,1.9,8.4987,161.4172,155.4176,478.85
62,12,30,4,urban,1,11,399.04,0.1491,Vacuum Cleaner,1,1400,0,,,3.2,3.2,96.0,1.4,134.4,20.039,3,947.61,141.2887,257.7513,0,14.18,3.2,20.039,161.4172,155.4176,478.85
62,12,30,4,urban,1,11,399.04,0.1491,Gaming Console,1,150,0,,,6.0,4.0,120.0,0.15,18.0,2.6838,3,947.61,141.2887,257.7513,0,1.9,4.0,2.6838,161.4172,155.4176,478.85
62,12,30,4,urban,1,11,399.04,0.1491,Desktop Computer,1,200,0,,,6.4,5.6,168.0,0.2,33.6,5.0098,3,947.61,141.2887,257.7513,0,3.55,5.6,5.0098,161.4172,155.4176,478.85
63,11,28,1,urban,0,10,207.49,0.1347,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,13.5778,1,774.702,104.3524,103.1376,0,13.01,24.0,13.5778,121.3246,114.7876,248.99
63,11,28,1,urban,0,10,207.49,0.1347,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0606,2,774.702,104.3524,103.1376,0,0.06,1.61,0.0607,121.3246,114.7876,248.99
63,11,28,1,urban,0,10,207.49,0.1347,LED Lighting,3,180,0,,,4.9,3.3,277.2,0.18,16.632,2.2403,1,774.702,104.3524,103.1376,0,2.15,3.3,2.2403,121.3246,114.7876,248.99
63,11,28,1,urban,0,10,207.49,0.1347,Microwave,1,1000,0,,,3.3,2.6,72.8,1.0,72.8,9.8062,2,774.702,104.3524,103.1376,0,9.4,2.6,9.8062,121.3246,114.7876,248.99
63,11,28,1,urban,0,10,207.49,0.1347,Television,1,150,0,,,3.4,3.3,92.4,0.15,13.86,1.8669,3,774.702,104.3524,103.1376,0,1.79,3.3,1.8669,121.3246,114.7876,248.99
63,11,28,1,urban,0,10,207.49,0.1347,Vacuum Cleaner,1,1400,0,,,7.3,6.5,182.0,1.4,254.8,34.3216,3,774.702,104.3524,103.1376,0,32.89,6.5,34.3216,121.3246,114.7876,248.99
63,11,28,1,urban,0,10,207.49,0.1347,Dishwasher,1,1200,0,,,2.8,2.1,58.8,1.2,70.56,9.5044,3,774.702,104.3524,103.1376,0,9.11,2.1,9.5044,121.3246,114.7876,248.99
63,11,28,1,urban,0,10,207.49,0.1347,Laptop,1,65,1,2.0,20.0,1.43,1.43,40.0,0.065,2.6,0.3502,2,774.702,104.3524,103.1376,0,0.34,1.43,0.3506,121.3246,114.7876,248.99
63,11,28,1,urban,0,10,207.49,0.1347,Water Heater,1,4000,0,,,4.9,1.9,53.2,4.0,212.8,28.6642,1,774.702,104.3524,103.1376,0,27.47,1.9,28.6642,121.3246,114.7876,248.99
63,11,28,1,urban,0,10,207.49,0.1347,Washing Machine,1,500,0,,,3.1,2.1,58.8,0.5,29.4,3.9602,2,774.702,104.3524,103.1376,0,3.8,2.1,3.9602,121.3246,114.7876,248.99
64,10,31,5,urban,1,11,103.97,0.1274,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,14.2178,1,638.288,81.3179,22.6521,0,17.48,24.0,14.2178,99.0902,89.4497,124.76
64,10,31,5,urban,1,11,103.97,0.1274,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0573,2,638.288,81.3179,22.6521,0,0.07,1.45,0.0573,99.0902,89.4497,124.76
64,10,31,5,urban,1,11,103.97,0.1274,LED Lighting,3,180,0,,,6.5,5.6,520.8,0.18,31.248,3.981,1,638.288,81.3179,22.6521,0,4.9,5.6,3.981,99.0902,89.4497,124.76
64,10,31,5,urban,1,11,103.97,0.1274,Washing Machine,1,500,0,,,4.5,3.3,102.3,0.5,51.15,6.5165,2,638.288,81.3179,22.6521,0,8.01,3.3,6.5165,99.0902,89.4497,124.76
64,10,31,5,urban,1,11,103.97,0.1274,Air Conditioner,1,1500,0,,,3.2,3.1,96.1,1.5,144.15,18.3647,2,638.288,81.3179,22.6521,0,22.58,3.1,18.3647,99.0902,89.4497,124.76
64,10,31,5,urban,1,11,103.97,0.1274,Tablet Charger,1,12,1,3.0,15.0,1.45,1.45,45.0,0.012,0.54,0.0688,3,638.288,81.3179,22.6521,0,0.08,1.45,0.0687,99.0902,89.4497,124.76
64,10,31,5,urban,1,11,103.97,0.1274,Gaming Console,1,150,0,,,4.4,3.8,117.8,0.15,17.67,2.2512,3,638.288,81.3179,22.6521,0,2.77,3.8,2.2512,99.0902,89.4497,124.76
64,10,31,5,urban,1,11,103.97,0.1274,Desktop Computer,1,200,0,,,5.8,2.9,89.9,0.2,17.98,2.2907,3,638.288,81.3179,22.6521,0,2.82,2.9,2.2907,99.0902,89.4497,124.76
64,10,31,5,urban,1,11,103.97,0.1274,Clothes Dryer,1,5000,0,,,1.5,0.5,15.5,5.0,77.5,9.8735,3,638.288,81.3179,22.6521,0,12.14,0.5,9.8735,99.0902,89.4497,124.76
64,10,31,5,urban,1,11,103.97,0.1274,Microwave,1,1000,0,,,4.1,2.6,80.6,1.0,80.6,10.2684,2,638.288,81.3179,22.6521,0,12.63,2.6,10.2684,99.0902,89.4497,124.76
64,10,31,5,urban,1,11,103.97,0.1274,Electric Stove,1,2000,0,,,2.4,1.7,52.7,2.0,105.4,13.428,1,638.288,81.3179,22.6521,0,16.51,1.7,13.428,99.0902,89.4497,124.76
65,7,28,3,rural,0,7,316.23,0.1379,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,13.9003,1,257.714,35.5387,280.6913,0,39.11,24.0,13.9003,52.9141,39.0926,379.48
65,7,28,3,rural,0,7,316.23,0.1379,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0621,2,257.714,35.5387,280.6913,0,0.17,1.61,0.0622,52.9141,39.0926,379.48
65,7,28,3,rural,0,7,316.23,0.1379,LED Lighting,2,120,0,,,6.7,4.4,246.4,0.12,14.784,2.0387,1,257.714,35.5387,280.6913,0,5.74,4.4,2.0387,52.9141,39.0926,379.48
65,7,28,3,rural,0,7,316.23,0.1379,Desktop Computer,1,200,0,,,1.4,1.3,36.4,0.2,7.28,1.0039,3,257.714,35.5387,280.6913,0,2.82,1.3,1.0039,52.9141,39.0926,379.48
65,7,28,3,rural,0,7,316.23,0.1379,Ceiling Fan,3,225,0,,,3.9,3.8,319.2,0.225,23.94,3.3013,2,257.714,35.5387,280.6913,0,9.29,3.8,3.3013,52.9141,39.0926,379.48
65,7,28,3,rural,0,7,316.23,0.1379,Gaming Console,1,150,0,,,7.3,6.3,176.4,0.15,26.46,3.6488,3,257.714,35.5387,280.6913,0,10.27,6.3,3.6488,52.9141,39.0926,379.48
65,7,28,3,rural,0,7,316.23,0.1379,Washing Machine,1,500,0,,,7.5,6.0,168.0,0.5,84.0,11.5836,2,257.714,35.5387,280.6913,0,32.59,6.0,11.5836,52.9141,39.0926,379.48
66,9,30,2,urban,0,6,224.57,0.1375,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,14.85,1,767.97,105.5959,118.9741,0,14.06,24.0,14.85,124.1584,116.1555,269.48
66,9,30,2,urban,0,6,224.57,0.1375,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.0619,2,767.97,105.5959,118.9741,0,0.06,1.5,0.0619,124.1584,116.1555,269.48
66,9,30,2,urban,0,6,224.57,0.1375,LED Lighting,2,120,0,,,9.8,6.7,402.0,0.12,24.12,3.3165,1,767.97,105.5959,118.9741,0,3.14,6.7,3.3165,124.1584,116.1555,269.48
66,9,30,2,urban,0,6,224.57,0.1375,Dishwasher,1,1200,0,,,3.5,1.2,36.0,1.2,43.2,5.94,3,767.97,105.5959,118.9741,0,5.63,1.2,5.94,124.1584,116.1555,269.48
66,9,30,2,urban,0,6,224.57,0.1375,Vacuum Cleaner,1,1400,0,,,4.5,4.1,123.0,1.4,172.2,23.6775,3,767.97,105.5959,118.9741,0,22.42,4.1,23.6775,124.1584,116.1555,269.48
66,9,30,2,urban,0,6,224.57,0.1375,Water Heater,1,4000,0,,,5.6,3.5,105.0,4.0,420.0,57.75,1,767.97,105.5959,118.9741,0,54.69,3.5,57.75,124.1584,116.1555,269.48
67,2,30,5,urban,1,11,96.88,0.1338,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,14.4504,1,2037.71,272.6456,-175.7656,1,5.3,8.53,5.1359,290.7086,299.9102,116.26
67,2,30,5,urban,1,11,96.88,0.1338,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.0602,2,2037.71,272.6456,-175.7656,1,0.02,1.5,0.0602,290.7086,299.9102,116.26
67,2,30,5,urban,1,11,96.88,0.1338,LED Lighting,2,120,0,,,7.3,4.6,276.0,0.12,16.56,2.2157,1,2037.71,272.6456,-175.7656,1,0.81,1.63,0.7851,290.7086,299.9102,116.26
67,2,30,5,urban,1,11,96.88,0.1338,Vacuum Cleaner,1,1400,0,,,4.5,3.8,114.0,1.4,159.6,21.3545,3,2037.71,272.6456,-175.7656,1,7.83,2.7,15.1729,290.7086,299.9102,116.26
67,2,30,5,urban,1,11,96.88,0.1338,Electric Oven,1,2400,0,,,3.0,3.0,90.0,2.4,216.0,28.9008,2,2037.71,272.6456,-175.7656,1,10.6,1.42,13.6797,290.7086,299.9102,116.26
67,2,30,5,urban,1,11,96.88,0.1338,Air Conditioner,1,1500,0,,,1.9,1.1,33.0,1.5,49.5,6.6231,2,2037.71,272.6456,-175.7656,1,2.43,0.52,3.1309,290.7086,299.9102,116.26
